personIdExternal;positionEntryDate;managerId;emplStatus;employeeStatus;emplClass;employeeClass;emplmType;employmentType;division;location;company;jobTitle;event;eventReason;position;businessUnit;startDate;endDate;userId
"103206";"null";"900128";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Payroll Manager";"Hire";"HIRNEW";"3000841";"CORP";"2017-01-01";"2050-04-20";"103206"
"103207";"null";"102031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Payroll Manager";"Hire";"HIRNEW";"3000842";"CORP";"2017-01-01";"2050-04-20";"103207"
"103208";"null";"102031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Payroll Manager";"Hire";"HIRNEW";"3000843";"CORP";"2017-01-01";"2050-04-20";"103208"
"600002";"null";"600001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Mexico";"SVP Operations & Maintenance";"Pay Rate Change";"PAYOTH";"3000702";"PRODS";"2017-10-06";"2050-04-20";"600002"
"600003";"null";"600002";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Mexico";"VP Operations";"Pay Rate Change";"PAYOTH";"3000705";"PRODS";"2017-10-06";"2050-04-20";"600003"
"600005";"null";"600004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Mexico";"Program Management Office";"Pay Rate Change";"PAYOTH";"3000720";"PRODS";"2017-10-06";"2050-04-20";"600005"
"dmcquaig";"null";"njackson";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Production Director";"Hire";"HIRNEW";"51710007";"PRODS";"2012-02-01";"2050-04-20";"dmcquaig"
"dschuman";"null";"njackson";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Executive Assistant";"Hire";"HIRNEW";"51710002";"PRODS";"2012-01-10";"2050-04-20";"dschuman"
"mfowler";"null";"dsewell";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Senior Designer";"Hire";"HIRNEW";"3000803";"PRODS";"2013-09-20";"2050-04-20";"mfowler"
"80003";"null";"80002";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations Korea";"Pay Rate Change";"PAYOTH";"3000816";"PRODS";"2017-10-06";"2050-04-20";"80003"
"103187";"null";"103186";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Office Director";"Hire";"HIRNEW";"50074054";"CORP";"2017-01-01";"2050-04-20";"103187"
"103189";"null";"103187";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner";"Hire";"HIRNEW";"50074022";"CORP";"2017-01-01";"2050-04-20";"103189"
"103190";"null";"103183";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Hire";"HIRNEW";"50074007";"PRODS";"2017-01-01";"2050-04-20";"103190"
"103194";"null";"103191";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Engineering Manager";"Hire";"HIRNEW";"50074039";"PRODS";"2017-01-01";"2050-04-20";"103194"
"75002";"null";"75001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"SVP Operations & Maintenance";"Pay Rate Change";"PAYOTH";"3000829";"PRODS";"2017-10-06";"2050-04-20";"75002"
"75006";"null";"100239";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner Argentina";"Pay Rate Change";"PAYOTH";"3000833";"CORP";"2017-10-06";"2050-04-20";"75006"
"600006";"null";"100239";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Mexico";"HR Business Partner Mexico";"Pay Rate Change";"PAYOTH";"3000709";"CORP";"2017-10-06";"2050-04-20";"600006"
"emedina";"null";"104048";"4600";"Terminated";"null";"null";"null";"null";"null";"null";"BestRun Brazil";"Scheduler";"ECWK";"End CWK";"50026035";"PRODS";"2020-01-01";"2050-04-20";"emedina"
"llette";"null";"890274";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"President of BestRun Holdings";"Hire";"HIRNEW";"51710008";"CORP";"2011-10-12";"2050-04-20";"llette"
"eakers";"null";"100239";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"HR Business Partner";"Hire";"HIRNEW";"51710006";"CORP";"2011-10-01";"2050-04-20";"eakers"
"80008";"null";"80007";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Purchasing Operator Korea";"Pay Rate Change";"PAYOTH";"3000821";"PRODS";"2017-10-06";"2050-04-20";"80008"
"103183";"null";"103182";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"SVP Operations & Maintenance";"Hire";"HIRNEW";"50074037";"PRODS";"2017-01-01";"2050-04-20";"103183"
"103198";"null";"103187";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Payroll Admin";"Hire";"HIRNEW";"50074021";"CORP";"2017-01-01";"2050-04-20";"103198"
"103199";"null";"27000004";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Hong Kong";"Payroll Manager";"Hire";"HIRNEW";"3000834";"PRODS";"2017-01-01";"2050-04-20";"103199"
"103191";"null";"103190";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Director";"Hire";"HIRNEW";"50074012";"PRODS";"2017-01-01";"2050-04-20";"103191"
"103192";"null";"103191";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Program Management Office";"Hire";"HIRNEW";"50074013";"PRODS";"2017-01-01";"2050-04-20";"103192"
"103201";"null";"102031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Payroll Manager";"Hire";"HIRNEW";"3000836";"CORP";"2017-01-01";"2050-04-20";"103201"
"600001";"null";"890274";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Mexico";"President Best Run Mexico";"Pay Rate Change";"PAYOTH";"3000701";"CORP";"2017-10-06";"2050-04-20";"600001"
"ainverno";"null";"mtavares";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Human Resources PT";"Hire";"HIRNEW";"3000904";"CORP";"2017-01-02";"2050-04-20";"ainverno"
"jfilho";"null";"ainverno";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Office Director";"Data Change";"DATACHG";"3000905";"CORP";"2017-01-02";"2050-04-20";"jfilho"
"msanchez";"null";"100239";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Chile";"HR Business Partner Chile";"Pay Rate Change";"PAYOTH";"3000849";"CORP";"2017-10-06";"2050-04-20";"msanchez"
"rbenavidea";"null";"890274";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Chile";"President Chile";"Pay Rate Change";"PAYOTH";"3000844";"CORP";"2017-10-06";"2050-04-20";"rbenavidea"
"mcardenas";"null";"rbenavidea";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Chile";"SVP Operations and Management";"Pay Rate Change";"PAYOTH";"3000845";"PRODS";"2017-10-06";"2050-04-20";"mcardenas"
"pledesma";"null";"mcardenas";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Chile";"VP Operations";"Pay Rate Change";"PAYOTH";"3000846";"PRODS";"2017-10-06";"2050-04-20";"pledesma"
"flopez";"null";"pledesma";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Chile";"Production Director";"Pay Rate Change";"PAYOTH";"3000847";"PRODS";"2017-10-06";"2050-04-20";"flopez"
"rolmos";"null";"flopez";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Chile";"Program Management Office";"Pay Rate Change";"PAYOTH";"3000848";"PRODS";"2017-10-06";"2050-04-20";"rolmos"
"storres";"null";"890274";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"President Colombia";"Pay Rate Change";"PAYOTH";"3000851";"CORP";"2017-10-06";"2050-04-20";"storres"
"jvargas";"null";"storres";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"SVP Operations and Maintenance";"Pay Rate Change";"PAYOTH";"3000853";"CORP";"2017-10-06";"2050-04-20";"jvargas"
"mcastro";"null";"jvargas";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Pay Rate Change";"PAYOTH";"3000854";"PRODS";"2017-10-06";"2050-04-20";"mcastro"
"grojas";"null";"mcastro";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Director";"Pay Rate Change";"PAYOTH";"3000855";"PRODS";"2017-10-06";"2050-04-20";"grojas"
"jmontoya";"null";"grojas";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Director of Projects";"Pay Rate Change";"PAYOTH";"3000856";"PRODS";"2017-10-06";"2050-04-20";"jmontoya"
"vzapata";"null";"100239";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner Colombia";"Pay Rate Change";"PAYOTH";"3000857";"CORP";"2017-10-06";"2050-04-20";"vzapata"
"svale";"null";"sMeias";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Engineering Manager";"Hire";"HIRNEW";"3000906";"PRODS";"2016-01-01";"2050-04-20";"svale"
"jguilherme";"null";"mtavares";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"SVP Operations & Maintenance";"Data Change";"DATACHG";"3000903";"PRODS";"2017-01-02";"2050-04-20";"jguilherme"
"sdavid";"null";"sMeias";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Planning & Scheduling Manager";"Hire";"HIRNEW";"3000909";"PRODS";"2016-01-01";"2050-04-20";"sdavid"
"pescola";"null";"jguilherme";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Pay Rate Change";"PAYOTH";"3000902";"PRODS";"2017-10-06";"2050-04-20";"pescola"
"mtavares";"null";"101001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"President Portugal";"Hire";"HIRNEW";"3000901";"CORP";"2016-01-01";"2050-04-20";"mtavares"
"sMeias";"null";"pescola";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Director";"Pay Rate Change";"PAYOTH";"3000907";"PRODS";"2017-10-06";"2050-04-20";"sMeias"
"jparca";"null";"sMeias";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Program Management Office";"Pay Rate Change";"PAYOTH";"3000910";"PRODS";"2017-09-20";"2050-04-20";"jparca"
"dawang";"null";"jfilho";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Payroll Admin";"Hire";"HIRNEW";"3000912";"CORP";"2016-01-01";"2050-04-20";"dawang"
"falexandre";"null";"jfilho";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner";"Data Change";"DATACHG";"3000913";"CORP";"2017-02-01";"2050-04-20";"falexandre"
"bvonmoos";"null";"101001";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"null";"President Switzerland";"Pay Rate Change";"PAYOTH";"3000860";"CORP";"2017-10-06";"2050-04-20";"bvonmoos"
"uschlatter";"null";"bvonmoos";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"SVP Operations and Maintenance CHE";"Pay Rate Change";"PAYOTH";"3000861";"CORP";"2017-10-06";"2050-04-20";"uschlatter"
"pstauffacher";"null";"uschlatter";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"VP Operations";"Pay Rate Change";"PAYOTH";"3000862";"PRODS";"2017-10-06";"2050-04-20";"pstauffacher"
"gaubert";"null";"pstauffacher";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Production Director";"Pay Rate Change";"PAYOTH";"3000863";"PRODS";"2017-10-06";"2050-04-20";"gaubert"
"mroux";"null";"gaubert";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"Program Management Office";"Pay Rate Change";"PAYOTH";"3000864";"PRODS";"2017-10-06";"2050-04-20";"mroux"
"dbonfanti";"null";"100239";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"null";"HR Business Partner CHE";"Pay Rate Change";"PAYOTH";"3000865";"CORP";"2017-10-06";"2050-04-20";"dbonfanti"
"kkrupicka";"null";"101001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Czech Republic";"President Czech Republic";"Hire";"HIRNEW";"3000895";"CORP";"2010-05-01";"2050-04-20";"kkrupicka"
"omlcek";"null";"mstastna";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Czech Republic";"VP Operations CZE";"Hire";"HIRNEW";"3000897";"PRODS";"2014-08-01";"2050-04-20";"omlcek"
"pbartak";"null";"omlcek";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Czech Republic";"Production Director CZE";"Hire";"HIRNEW";"3000898";"PRODS";"2015-09-01";"2050-04-20";"pbartak"
"jnovakova";"null";"pbartak";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Czech Republic";"Program Management Office CZE";"Hire";"HIRNEW";"3000899";"PRODS";"2015-10-01";"2050-04-20";"jnovakova"
"jvesela";"null";"103031";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Czech Republic";"HR Business Partner CZE";"Hire";"HIRNEW";"3000900";"CORP";"2014-11-01";"2050-04-20";"jvesela"
"mstastna";"null";"kkrupicka";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Czech Republic";"SVP Operations and Maintenance CZE";"Hire";"HIRNEW";"3000896";"CORP";"2013-03-01";"2050-04-20";"mstastna"
"jcomendador";"null";"101001";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Spain";"President Spain";"Data Change";"JOBSUPRV";"3000929";"CORP";"";"2050-04-20";"jcomendador"
"vesteban";"null";"jcomendador";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Spain";"SVP Operations & Maintenance Spain";"Hire";"HIRNEW";"3000930";"CORP";"";"2050-04-20";"vesteban"
"agalbe";"null";"vesteban";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Spain";"VP Operations";"Hire";"HIRNEW";"3000931";"PRODS";"";"2050-04-20";"agalbe"
"amiranda";"null";"agalbe";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Spain";"Production Director";"Hire";"HIRNEW";"3000932";"PRODS";"";"2050-04-20";"amiranda"
"imartinez";"null";"amiranda";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Spain";"Program & Management Office";"Hire";"HIRNEW";"3000933";"PRODS";"2005-09-07";"2050-04-20";"imartinez"
"mnadal";"null";"100239";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Spain";"HR Business Partner Spain";"Hire";"HIRNEW";"3000934";"CORP";"2010-08-09";"2050-04-20";"mnadal"
"dpeukert";"null";"802982";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Digital Expert";"Hire";"HIRNEW";"3000937";"PRODS";"2014-09-01";"2050-04-20";"dpeukert"
"grevesz";"null";"802982";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun Company";"Digital Consultant";"Hire";"HIRNEW";"3000936";"PRODS";"2014-05-05";"2050-04-20";"grevesz"
"M1";"null";"H1";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"Marketing Manager";"Data Change";"DATACHG";"90001002";"PRODS";"2017-01-01";"2050-04-20";"M1"
"E1";"null";"M1";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Market Analyst";"Pay Rate Change";"PAYOTH";"90002000";"PRODS";"2018-01-01";"2050-04-20";"E1"
"HRBP1";"null";"M6";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"HR BP Market Research";"Data Change";"DATACHG";"90002030";"CORP";"2017-01-01";"2050-04-20";"HRBP1"
"SYSADMIN";"null";"M7";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"System Admin";"Data Change";"DATACHG";"90002036";"CORP";"2017-01-01";"2050-04-20";"SYSADMIN"
"CEO";"null";"NO_MANAGER";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"CEO";"Data Change";"DATACHG";"90000001";"CORP";"2017-01-01";"2050-04-20";"CEO"
"VP1";"null";"CEO";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"VP Products";"Data Change";"DATACHG";"90000002";"PRODS";"2017-01-01";"2050-04-20";"VP1"
"VP2";"null";"CEO";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"VP Corporate";"Data Change";"DATACHG";"90000003";"CORP";"2017-01-01";"2050-04-20";"VP2"
"CHRO";"null";"VP2";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"CHRO";"Data Change";"DATACHG";"90000004";"CORP";"2017-01-01";"2050-04-20";"CHRO"
"CTO";"null";"VP2";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"CTO";"Data Change";"DATACHG";"90000005";"CORP";"2017-01-01";"2050-04-20";"CTO"
"CFO";"null";"VP2";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"CFO";"Data Change";"DATACHG";"90000006";"CORP";"2017-01-01";"2050-04-20";"CFO"
"H3";"null";"VP2";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"VP Sales";"Data Change";"DATACHG";"90000007";"SALES";"2017-01-01";"2050-04-20";"H3"
"H1";"null";"VP1";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"Head of R&D";"Data Change";"DATACHG";"90001001";"PRODS";"2017-01-01";"2050-04-20";"H1"
"M2";"null";"H1";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"Development Manager";"Data Change";"DATACHG";"90001003";"PRODS";"2017-01-01";"2050-04-20";"M2"
"H2";"null";"VP1";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"Head of Manufacturing";"Data Change";"DATACHG";"90001004";"PRODS";"2017-01-01";"2050-04-20";"H2"
"M3";"null";"H2";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"Production Manager";"Data Change";"DATACHG";"90001005";"PRODS";"2017-01-01";"2050-04-20";"M3"
"M4";"null";"H2";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"Maintenance Manager";"Data Change";"DATACHG";"90001006";"PRODS";"2017-01-01";"2050-04-20";"M4"
"M5";"null";"H2";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"Planning & Scheduling Manager";"Data Change";"DATACHG";"90001007";"PRODS";"2017-01-01";"2050-04-20";"M5"
"M6";"null";"CHRO";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"HR Manager";"Data Change";"DATACHG";"90001008";"CORP";"2017-01-01";"2050-04-20";"M6"
"M7";"null";"CTO";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"IT Manager";"Data Change";"DATACHG";"90001009";"CORP";"2017-01-01";"2050-04-20";"M7"
"M8";"null";"CFO";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"Head of Finance";"Data Change";"DATACHG";"90001010";"CORP";"2017-01-01";"2050-04-20";"M8"
"M9";"null";"H3";"4595";"Active";"4662";"Active";"3638";"Management";"null";"null";"BestRun";"Sales Director";"Data Change";"DATACHG";"90001011";"SALES";"2017-01-01";"2050-04-20";"M9"
"E2";"null";"M1";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"Senior Market Analyst";"Hire";"HIRNEW";"90002001";"PRODS";"2018-01-06";"2050-04-20";"E2"
"E3";"null";"M1";"4595";"Active";"30094";"Employee";"3631";"Salaried staff";"null";"null";"BestRun";"Research Assistant";"Promotion";"PROPNP";"90002002";"PRODS";"2018-08-01";"2050-04-20";"E3"
"E4";"null";"M1";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Market Researcher";"Pay Rate Change";"PAYOTH";"90002003";"PRODS";"2018-01-01";"2050-04-20";"E4"
"E5";"null";"M1";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Market Researcher";"Pay Rate Change";"PAYOTH";"90002004";"PRODS";"2018-01-01";"2050-04-20";"E5"
"E6";"null";"M1";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Market Researcher";"Pay Rate Change";"PAYOTH";"90002005";"PRODS";"2018-01-01";"2050-04-20";"E6"
"E7";"null";"M2";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Business Developer Associate";"Pay Rate Change";"PAYOTH";"90002006";"PRODS";"2018-01-01";"2050-04-20";"E7"
"E8";"null";"M2";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"Business Developer Senior";"Hire";"HIRNEW";"90002007";"PRODS";"2018-01-06";"2050-04-20";"E8"
"E9";"null";"M2";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Engineer I";"Promotion";"PROPNP";"90002008";"PRODS";"2018-08-01";"2050-04-20";"E9"
"E11";"null";"M2";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Engineer II";"Pay Rate Change";"PAYOTH";"90002010";"PRODS";"2018-01-01";"2050-04-20";"E11"
"E12";"null";"M2";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"Engineer III";"Pay Rate Change";"PAYOTH";"90002011";"PRODS";"2018-01-01";"2050-04-20";"E12"
"E13";"null";"M3";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Assembly Worker";"Pay Rate Change";"PAYOTH";"90002012";"PRODS";"2018-01-01";"2050-04-20";"E13"
"E14";"null";"M3";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Assembly Worker";"Hire";"HIRNEW";"90002013";"PRODS";"2018-01-06";"2050-04-20";"E14"
"E15";"null";"M3";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"Senior Production Technician";"Promotion";"PROPNP";"90002014";"PRODS";"2018-08-01";"2050-04-20";"E15"
"E16";"null";"M3";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Production Oversight Manager";"Pay Rate Change";"PAYOTH";"90002015";"PRODS";"2018-01-01";"2050-04-20";"E16"
"E17";"null";"M3";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Production Tester";"Pay Rate Change";"PAYOTH";"90002016";"PRODS";"2018-01-01";"2050-04-20";"E17"
"E18";"null";"M3";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Production Technician";"Pay Rate Change";"PAYOTH";"90002017";"PRODS";"2018-01-01";"2050-04-20";"E18"
"E19";"null";"M4";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Maintenance Engineer I";"Pay Rate Change";"PAYOTH";"90002018";"PRODS";"2018-01-01";"2050-04-20";"E19"
"E20";"null";"M4";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Maintenance Engineer I";"Hire";"HIRNEW";"90002019";"PRODS";"2018-01-06";"2050-04-20";"E20"
"E21";"null";"M4";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Maintenance Engineer II";"Pay Rate Change";"PAYOTH";"90002020";"PRODS";"2018-01-01";"2050-04-20";"E21"
"E22";"null";"M4";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"Maintenance Engineer III";"Pay Rate Change";"PAYOTH";"90002021";"PRODS";"2018-01-01";"2050-04-20";"E22"
"E23";"null";"M4";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Inspector";"Promotion";"PROPNP";"90002022";"PRODS";"2018-08-01";"2050-04-20";"E23"
"E24";"null";"M4";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"Quality Controller";"Pay Rate Change";"PAYOTH";"90002023";"PRODS";"2018-01-01";"2050-04-20";"E24"
"E25";"null";"M5";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Scheduler";"Promotion";"PROPNP";"90002024";"PRODS";"2018-08-01";"2050-04-20";"E25"
"E26";"null";"M5";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Planner";"Hire";"HIRNEW";"90002025";"PRODS";"2018-01-06";"2050-04-20";"E26"
"E27";"null";"M5";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Planner";"Pay Rate Change";"PAYOTH";"90002026";"PRODS";"2018-01-01";"2050-04-20";"E27"
"E28";"null";"M5";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Craft Planner";"Pay Rate Change";"PAYOTH";"90002027";"PRODS";"2018-01-01";"2050-04-20";"E28"
"E29";"null";"M5";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"Planning Engineer";"Pay Rate Change";"PAYOTH";"90002028";"PRODS";"2018-01-01";"2050-04-20";"E29"
"E30";"null";"M5";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Administrator";"Pay Rate Change";"PAYOTH";"90002029";"PRODS";"2018-01-01";"2050-04-20";"E30"
"HRBP2";"null";"M6";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"HR BP Development";"Data Change";"DATACHG";"90002031";"CORP";"2017-01-01";"2050-04-20";"HRBP2"
"HRBP3";"null";"M6";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"HR BP Production";"Data Change";"DATACHG";"90002032";"CORP";"2017-01-01";"2050-04-20";"HRBP3"
"HRBP4";"null";"M6";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"HR BP Maintenance";"Data Change";"DATACHG";"90002033";"CORP";"2017-01-01";"2050-04-20";"HRBP4"
"HRBP5";"null";"M6";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"HR BP Planning & Scheduling";"Data Change";"DATACHG";"90002034";"CORP";"2017-01-01";"2050-04-20";"HRBP5"
"HRBP6";"null";"M6";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"HR BP Sales";"Data Change";"DATACHG";"90002035";"CORP";"2017-01-01";"2050-04-20";"HRBP6"
"HRADMIN";"null";"M7";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"HR Admin";"Data Change";"DATACHG";"90002037";"CORP";"2017-01-01";"2050-04-20";"HRADMIN"
"CONTROLLER";"null";"M8";"4595";"Active";"4662";"Active";"3632";"Senior staff";"null";"null";"BestRun";"Financial Controller";"Data Change";"DATACHG";"90002038";"CORP";"2017-01-01";"2050-04-20";"CONTROLLER"
"ASSISTANT";"null";"M8";"4595";"Active";"4662";"Active";"3631";"Salaried staff";"null";"null";"BestRun";"Executive Assistant";"Data Change";"DATACHG";"90002039";"CORP";"2017-01-01";"2050-04-20";"ASSISTANT"
